date,open,high,low,close,volume
2008-01-08,231.75,232.32,229.19,230.34,91183.0
2008-01-09,227.14,232.53,226.05,232.53,82890.0
2008-01-10,232.74,233.71,229.47,229.47,86693.0
2008-01-11,232.12,232.46,223.64,224.41,88650.0
2008-01-14,224.3,225.86,221.29,222.81,77059.0
2008-01-15,224.78,224.83,217.97,220.91,99628.0
2008-01-16,216.9,219.44,215.06,215.87,89886.0
2008-01-17,218.5,219.66,214.07,218.83,107992.0
2008-01-18,214.21,220.54,213.5,219.87,108673.0
2008-01-21,218.37,218.48,212.28,213.6,101205.0
2008-01-22,206.33,207.91,200.99,204.55,131047.0
2008-01-23,210.1,210.89,203.97,207.23,105052.0
2008-01-24,211.73,213.35,209.76,211.2,95899.0
2008-01-25,213.71,215.21,212.65,215.06,102093.0
2008-01-28,211.76,212.64,205.68,206.52,78495.0
2008-01-29,210.51,211.31,206.59,208.8,84345.0
2008-01-30,210.82,210.93,201.94,203.5,115845.0
2008-01-31,202.53,208.87,200.84,207.77,101005.0
2008-02-01,210.32,210.7,206.86,209.08,88937.0
2008-02-04,212.02,217.16,211.92,216.23,108262.0
2008-02-05,215.6,217.16,214.95,216.91,73076.0
2008-02-11,210.41,210.96,207.98,208.92,72478.0
2008-02-12,210.54,210.72,208.66,209.01,67611.0
2008-02-13,211.52,211.71,207.11,207.56,75426.0
2008-02-14,211.27,216.2,211.22,216.2,93869.0
2008-02-15,212.8,215.73,212.15,215.38,82375.0
2008-02-18,216.14,217.79,213.26,215.46,75650.0
2008-02-19,218.11,219.0,216.96,218.37,85254.0
2008-02-20,216.12,218.01,213.19,213.84,90506.0
2008-02-21,216.4,217.42,214.95,216.38,71795.0
2008-02-22,214.09,214.09,211.77,213.73,68815.0
2008-02-25,215.62,217.52,215.52,217.07,70030.0
2008-02-26,219.07,219.4,216.63,217.22,77508.0
2008-02-27,219.44,220.42,218.04,218.87,81011.0
2008-02-28,219.44,221.29,217.67,220.59,77780.0
2008-02-29,217.93,218.52,216.46,216.85,72054.0
2008-03-03,212.25,212.25,209.77,211.73,76121.0
2008-03-04,212.29,213.59,210.65,212.14,71213.0
2008-03-05,212.64,213.36,210.89,212.14,83135.0
2008-03-06,212.7,216.43,212.54,214.92,101314.0
2008-03-07,212.84,212.84,208.78,210.57,81103.0
2008-03-10,206.7,208.95,205.79,206.29,76574.0
2008-03-11,203.6,208.47,203.28,208.06,82335.0
2008-03-12,213.8,214.09,210.27,210.49,90887.0
2008-03-13,210.16,210.19,203.79,204.42,123385.0
2008-03-14,207.4,207.49,200.01,202.63,100807.0
2008-03-17,201.36,201.37,194.85,199.68,100527.0
2008-03-18,201.19,202.01,198.79,201.79,90987.0
2008-03-19,206.83,207.72,205.43,206.48,96420.0
2008-03-20,203.81,206.86,202.42,206.62,82184.0
2008-03-21,209.3,209.7,207.89,209.69,89120.0
2008-03-24,210.76,212.04,209.55,211.0,79745.0
2008-03-25,213.92,214.65,212.82,213.73,94240.0
2008-03-26,213.92,214.64,212.92,214.41,88841.0
2008-03-27,213.28,214.04,211.72,213.85,78556.0
2008-03-28,213.22,217.75,213.14,217.22,92966.0
2008-03-31,217.69,218.43,215.18,217.65,107122.0
2008-04-01,217.23,219.73,216.3,217.81,128389.0
2008-04-02,222.63,223.8,222.4,223.76,149289.0
2008-04-03,224.29,227.31,223.84,226.99,107404.0
2008-04-04,226.87,227.56,226.02,226.95,104138.0
2008-04-07,227.25,229.66,226.48,227.79,104976.0
2008-04-08,227.22,227.28,224.24,225.1,84875.0
2008-04-10,223.67,226.58,222.38,226.44,90276.0
2008-04-11,226.86,228.81,225.98,228.8,133457.0
2008-04-14,224.35,225.58,223.17,224.54,114949.0
2008-04-15,224.83,225.51,222.66,223.51,90064.0
2008-04-16,225.63,226.75,224.86,225.36,96331.0
2008-04-17,228.68,228.88,226.51,226.98,100652.0
2008-04-18,227.48,228.4,226.26,227.25,94267.0
2008-04-21,230.24,231.48,229.87,231.11,101157.0
2008-04-22,230.86,231.31,228.92,229.22,107597.0
2008-04-23,228.59,231.96,228.56,230.56,110168.0
2008-04-24,231.58,232.3,229.85,230.77,102518.0
2008-04-25,232.0,234.65,232.0,234.56,108879.0
2008-04-28,235.19,235.66,233.71,234.97,130113.0
2008-04-29,235.69,236.0,232.14,233.24,88342.0
2008-04-30,232.76,235.19,232.0,235.0,93355.0
2008-05-02,238.74,238.76,237.54,238.18,101439.0
2008-05-06,238.16,239.55,237.24,239.53,110191.0
2008-05-07,239.87,240.56,236.81,238.66,130780.0
2008-05-08,235.55,238.43,235.3,237.37,118584.0
2008-05-09,238.07,238.11,233.17,233.98,103128.0
2008-05-13,234.82,237.05,232.71,237.02,99042.0
2008-05-14,236.72,237.65,234.91,237.04,113643.0
2008-05-15,238.12,243.38,238.08,243.11,127073.0
2008-05-16,244.16,245.21,242.53,243.54,116467.0
2008-05-19,244.05,245.17,241.29,242.67,112229.0
2008-05-20,242.61,243.14,238.39,240.62,98568.0
2008-05-21,237.29,239.14,236.82,237.15,108306.0
2008-05-22,234.3,235.71,232.1,235.31,102842.0
2008-05-23,235.38,236.02,233.84,234.14,82016.0
2008-05-26,232.13,233.17,229.05,230.43,85952.0
2008-05-27,231.39,234.01,231.32,233.97,79531.0
2008-05-28,235.43,235.45,230.58,231.17,85101.0
2008-05-29,232.98,236.76,232.97,236.39,99296.0
2008-05-30,236.96,237.79,235.11,237.46,107181.0
2008-06-02,236.91,237.67,234.6,236.78,78692.0
2008-06-03,234.83,235.51,232.55,233.14,82545.0
2008-06-04,233.46,235.43,232.33,235.09,75202.0
2008-06-05,234.44,235.04,232.61,234.76,92877.0
2008-06-09,228.95,231.78,228.64,231.35,83454.0
2008-06-10,231.83,231.95,225.43,226.56,94220.0
2008-06-11,227.36,228.22,224.69,227.42,85086.0
2008-06-12,223.89,224.66,221.17,221.17,121773.0
2008-06-13,223.26,224.4,220.45,222.79,108550.0
2008-06-16,225.06,225.89,223.82,224.91,109043.0
2008-06-17,225.65,225.76,221.96,223.66,100850.0
2008-06-18,222.87,226.82,222.45,226.6,90715.0
2008-06-19,224.13,224.31,220.85,222.03,90592.0
2008-06-20,223.59,223.96,219.56,220.57,82510.0
2008-06-23,217.19,219.45,215.83,218.51,70014.0
2008-06-24,217.31,218.81,216.62,217.97,72756.0
2008-06-25,217.91,218.95,215.88,218.95,85723.0
2008-06-26,218.93,221.45,218.7,219.12,76131.0
2008-06-27,213.45,214.93,212.91,214.59,74014.0
2008-06-30,214.33,215.63,213.09,213.52,71421.0
2008-07-01,213.64,214.5,210.74,213.02,80510.0
2008-07-02,212.75,213.19,206.04,207.96,103425.0
2008-07-03,203.73,207.3,202.76,205.71,108572.0
2008-07-04,205.45,205.97,201.25,201.74,84776.0
2008-07-07,200.63,203.18,199.59,202.34,86202.0
2008-07-08,202.05,202.05,193.74,196.52,108668.0
2008-07-09,199.64,200.44,194.61,194.61,109724.0
2008-07-10,191.85,197.23,191.54,196.34,120699.0
2008-07-11,197.1,201.0,194.99,200.12,104672.0
2008-07-14,199.63,202.22,198.51,199.12,75411.0
2008-07-15,198.01,198.04,192.51,193.01,100006.0
2008-07-16,193.96,195.36,190.02,192.48,105933.0
2008-07-17,197.03,197.57,194.8,194.89,93701.0
2008-07-18,197.01,197.06,192.02,192.86,86007.0
2008-07-21,195.72,201.08,195.62,200.0,101270.0
2008-07-22,198.18,200.06,198.05,199.77,72281.0
2008-07-23,202.85,204.72,201.81,203.64,110648.0
2008-07-24,205.12,208.65,205.08,208.34,113865.0
2008-07-25,204.13,206.3,203.13,204.27,78530.0
2008-07-28,205.62,205.82,202.71,203.97,79835.0
2008-07-29,200.45,200.7,196.77,199.9,84239.0
2008-07-30,203.23,203.84,201.12,201.82,97984.0
2008-07-31,202.8,205.12,202.07,204.12,81410.0
2008-08-01,202.1,203.23,199.83,201.43,72633.0
2008-08-04,200.54,201.09,195.77,197.56,88563.0
2008-08-05,196.95,199.26,196.16,196.44,110688.0
2008-08-06,200.73,202.56,199.87,202.28,101773.0
2008-08-07,202.14,202.86,198.69,200.31,84507.0
2008-08-08,198.03,201.51,197.57,200.76,77197.0
2008-08-11,203.87,204.52,202.42,202.42,86365.0
2008-08-12,202.41,204.04,200.98,202.12,88188.0
2008-08-13,201.55,202.94,198.96,200.26,75845.0
2008-08-14,199.09,202.44,199.09,201.5,79389.0
2008-08-18,202.45,203.03,200.03,200.97,79926.0
2008-08-19,199.24,199.37,195.7,197.56,71059.0
2008-08-20,196.29,198.65,195.22,197.35,80403.0
2008-08-21,197.16,197.29,193.56,193.85,76805.0
2008-08-22,193.24,193.33,189.58,192.04,83949.0
2008-08-25,193.12,194.0,192.05,192.99,70352.0
2008-08-26,189.71,193.11,189.41,191.36,73961.0
2008-08-27,192.31,192.4,187.99,191.6,86473.0
2008-08-28,192.79,192.81,188.63,188.75,74141.0
2008-08-29,190.69,191.84,188.63,188.96,88417.0
2008-09-01,186.29,186.85,181.89,182.13,125781.0
2008-09-02,182.61,184.38,180.37,182.41,157681.0
2008-09-03,181.89,185.33,180.92,184.36,137690.0
2008-09-04,183.55,185.07,181.69,183.57,168494.0
2008-09-05,179.27,182.15,179.08,180.49,142564.0
2008-09-08,184.94,190.72,184.9,189.97,161977.0
2008-09-09,188.74,188.74,185.93,186.99,143814.0
2008-09-10,184.01,188.74,183.63,188.5,139178.0
2008-09-11,187.64,188.89,184.92,185.27,151541.0
2008-09-12,188.55,190.4,188.0,189.9,117842.0
2008-09-16,177.58,180.72,176.86,179.0,177433.0
2008-09-17,183.29,185.71,182.06,183.54,147572.0
2008-09-18,178.15,180.1,175.63,179.25,151919.0
2008-09-19,185.74,189.4,185.04,188.31,204866.0
2008-09-22,190.4,193.04,188.68,189.16,144553.0
2008-09-23,187.43,192.18,187.03,191.58,119748.0
2008-09-24,191.3,194.16,190.34,193.18,145854.0
2008-09-25,192.07,194.19,189.42,193.87,120826.0
2008-09-26,192.49,193.33,189.63,190.6,106042.0
2008-09-29,192.47,193.25,187.12,188.1,130445.0
2008-09-30,178.84,186.62,177.95,186.62,140833.0
2008-10-01,187.39,187.39,184.02,185.52,111161.0
2008-10-02,186.79,187.94,181.46,182.7,119468.0
2008-10-06,178.58,178.68,173.87,175.03,131015.0
2008-10-07,172.87,177.3,170.6,176.46,118366.0
2008-10-08,171.02,172.55,166.33,167.16,143371.0
2008-10-09,167.64,172.55,165.97,168.86,170243.0
2008-10-10,162.57,162.6,153.42,162.05,178836.0
2008-10-13,166.22,168.94,163.16,167.91,163798.0
2008-10-14,174.88,178.15,174.47,178.15,193277.0
2008-10-15,173.92,176.07,172.48,174.28,145577.0
2008-10-16,163.16,164.37,156.41,157.63,196489.0
2008-10-17,161.64,161.67,151.53,153.06,200963.0
2008-10-20,155.23,158.09,149.51,157.51,173504.0
2008-10-21,159.61,160.75,153.84,155.8,150169.0
2008-10-22,155.12,155.94,142.69,148.13,160282.0
2008-10-23,142.28,142.28,134.44,137.47,177344.0
2008-10-24,137.8,137.87,121.14,123.27,205906.0
2008-10-27,123.54,127.66,117.91,125.93,243021.0
2008-10-28,122.14,134.55,120.2,132.42,270358.0
2008-10-29,138.97,143.05,122.01,128.68,314271.0
2008-10-30,138.11,145.96,131.72,144.42,327810.0
2008-10-31,144.0,154.66,140.92,147.5,331991.0
2008-11-03,147.6,153.53,146.49,148.81,258310.0
2008-11-04,149.58,151.91,146.76,151.63,253987.0
2008-11-05,155.69,159.56,152.03,154.93,293112.0
2008-11-06,148.83,149.9,141.84,143.37,223826.0
2008-11-07,138.29,148.54,135.95,148.44,298134.0
2008-11-10,150.78,152.69,147.0,150.84,275057.0
2008-11-11,148.19,152.11,145.52,147.67,213064.0
2008-11-12,144.42,149.81,143.31,147.27,195720.0
2008-11-13,140.38,142.7,135.92,142.7,200964.0
2008-11-14,147.76,148.01,140.81,142.26,182457.0
2008-11-17,140.35,144.5,136.71,140.57,206270.0
2008-11-18,137.1,140.06,134.8,134.88,166111.0
2008-11-19,135.01,135.08,129.35,132.33,168127.0
2008-11-20,125.91,128.31,123.35,123.54,174716.0
2008-11-21,121.31,132.24,118.91,130.76,233134.0
2008-11-24,129.6,132.1,125.93,126.02,208374.0
2008-11-25,132.35,134.25,125.63,128.01,229616.0
2008-11-26,129.44,134.7,129.43,134.5,223135.0
2008-11-27,138.55,140.43,136.86,139.17,279586.0
2008-11-28,139.6,141.9,138.84,140.66,235623.0
2008-12-01,140.26,141.64,138.15,138.33,188277.0
2008-12-02,131.41,135.89,131.35,133.7,182931.0
2008-12-03,135.53,135.54,132.22,133.62,208331.0
2008-12-04,136.3,136.3,130.09,131.43,194575.0
2008-12-05,132.95,135.2,131.82,134.33,170431.0
2008-12-08,136.01,146.0,135.3,144.89,254791.0
2008-12-09,146.39,146.97,143.02,145.2,224755.0
2008-12-10,146.11,152.14,145.31,150.73,292425.0
2008-12-11,150.55,153.63,149.03,151.93,301181.0
2008-12-12,148.01,151.2,142.75,144.38,274231.0
2008-12-15,150.86,152.45,149.09,151.43,207056.0
2008-12-16,150.06,151.94,148.07,151.35,239828.0
2008-12-17,154.84,155.95,149.42,152.62,240433.0
2008-12-18,154.54,155.56,151.89,153.24,208296.0
2008-12-19,153.21,156.12,152.91,154.1,180275.0
2008-12-22,155.33,156.94,152.19,153.98,182933.0
2008-12-23,152.35,153.29,148.67,148.93,157842.0
2008-12-24,148.46,149.11,145.01,147.02,133173.0
2008-12-26,146.98,147.81,144.27,145.81,121061.0
2008-12-29,144.55,145.93,141.1,145.72,100029.0
2008-12-30,146.71,149.5,146.25,146.35,103136.0
2009-01-02,147.51,151.15,145.59,151.15,138370.0
2009-01-05,154.57,155.13,152.63,153.83,199256.0
2009-01-06,155.16,158.17,154.89,156.79,200114.0
2009-01-07,157.11,161.53,156.7,161.36,273144.0
2009-01-08,159.21,159.76,156.39,157.76,225019.0
2009-01-09,158.8,159.63,153.93,154.17,182044.0
2009-01-12,152.76,153.68,150.04,151.01,131000.0
2009-01-13,149.7,152.67,147.77,152.45,138864.0
2009-01-14,151.45,154.8,150.15,154.5,146450.0
2009-01-15,148.44,149.39,144.64,145.05,158522.0
2009-01-16,146.08,148.11,144.44,148.03,136639.0
2009-01-19,149.42,151.23,148.74,150.02,169370.0
2009-01-20,147.78,147.86,144.95,146.55,153702.0
2009-01-21,141.28,145.3,141.05,143.29,150531.0
2009-01-22,146.29,146.6,143.57,145.11,159855.0
2009-01-23,143.48,143.48,141.04,141.75,124565.0
2009-01-28,146.05,151.41,145.84,151.04,173217.0
2009-01-29,152.03,154.04,151.47,152.29,180403.0
2009-01-30,149.55,151.74,149.12,151.33,170482.0
2009-02-02,148.86,152.39,147.55,149.0,168039.0
2009-02-03,149.71,153.17,147.75,151.42,149348.0
2009-02-04,154.2,156.0,153.18,155.99,202799.0
2009-02-05,154.76,157.99,154.0,154.0,197197.0
2009-02-06,156.99,158.92,156.28,158.9,217034.0
2009-02-09,160.77,161.32,157.29,157.7,174368.0
2009-02-10,159.29,160.02,155.25,156.84,150216.0
2009-02-11,152.61,155.78,151.79,155.26,150378.0
2009-02-12,154.12,154.56,151.04,153.66,174896.0
2009-02-13,153.44,155.24,151.35,155.19,158463.0
2009-02-16,153.85,156.14,152.57,152.66,159766.0
2009-02-17,151.46,151.46,145.78,146.6,182053.0
2009-02-18,144.49,145.53,142.47,144.21,166710.0
2009-02-19,143.57,145.53,141.54,143.6,182479.0
2009-02-20,142.01,143.09,137.07,138.31,166940.0
2009-02-23,137.33,142.79,136.25,142.78,156287.0
2009-02-24,137.66,138.97,136.79,137.82,125635.0
2009-02-25,142.02,142.14,137.69,138.65,151563.0
2009-02-26,140.01,143.18,134.44,136.98,176253.0
2009-02-27,137.2,140.22,135.95,138.07,135670.0
2009-03-02,135.42,135.42,131.28,132.47,120909.0
2009-03-03,129.46,134.44,129.36,133.78,152334.0
2009-03-04,132.77,138.71,131.22,138.21,153586.0
2009-03-05,139.35,140.29,137.15,138.25,153807.0
2009-03-06,135.35,138.45,135.32,137.83,122702.0
2009-03-09,139.61,140.8,137.22,140.0,125331.0
2009-03-10,138.4,143.4,138.37,142.73,211190.0
2009-03-11,146.93,147.7,146.3,147.6,221180.0
2009-03-12,147.38,148.19,144.94,148.02,245614.0
2009-03-13,149.06,150.54,147.21,147.29,211563.0
2009-03-16,147.11,149.46,146.12,147.0,167082.0
2009-03-17,149.08,152.6,148.05,152.17,217858.0
2009-03-18,153.84,153.84,151.09,152.89,184088.0
2009-03-19,154.21,155.12,151.01,151.51,179492.0
2009-03-20,151.9,154.05,151.59,152.58,140220.0
2009-03-23,153.69,156.8,153.61,156.42,163472.0
2009-03-24,159.94,160.03,157.21,159.56,193182.0
2009-03-25,158.69,160.28,157.93,160.28,169763.0
2009-03-26,159.69,162.28,158.45,162.22,222191.0
2009-03-27,162.71,163.98,161.09,161.66,258370.0
2009-03-30,161.89,162.64,156.2,156.23,188234.0
2009-03-31,157.31,160.33,156.86,157.01,174297.0
2009-04-01,158.02,161.22,156.24,160.46,211040.0
2009-04-02,163.3,166.45,162.55,166.18,277896.0
2009-04-03,167.65,168.36,165.86,167.11,240612.0
2009-04-06,168.21,171.42,168.17,168.62,290257.0
2009-04-07,168.3,169.14,166.41,168.34,241352.0
2009-04-08,166.3,166.71,162.46,162.68,227342.0
2009-04-09,164.13,169.73,163.84,169.48,330922.0
2009-04-10,172.61,174.78,169.89,172.01,333141.0
2009-04-13,172.49,174.01,170.87,171.69,277841.0
2009-04-14,173.56,174.04,169.55,172.03,295751.0
2009-04-15,169.24,171.87,167.68,171.21,263612.0
2009-04-16,174.26,176.12,171.42,171.73,270746.0
2009-04-17,174.03,174.99,169.71,171.33,248523.0
2009-04-20,171.67,172.68,169.04,172.3,180290.0
2009-04-21,168.58,172.35,167.66,171.96,202060.0
2009-04-22,173.28,175.11,171.86,174.4,287267.0
2009-04-23,175.88,176.64,173.9,176.14,274180.0
2009-04-24,176.31,176.99,172.75,174.13,235094.0
2009-04-27,174.31,175.59,171.2,172.13,195421.0
2009-04-28,172.69,174.0,167.14,167.24,218886.0
2009-04-29,168.53,172.08,167.28,172.08,162823.0
2009-04-30,174.04,177.3,173.54,176.0,268198.0
2009-05-04,178.23,179.69,177.46,179.69,343079.0
2009-05-06,179.76,181.03,177.88,178.82,326698.0
2009-05-07,181.52,181.81,178.27,179.74,327534.0
2009-05-08,179.58,181.07,178.34,181.04,243776.0
2009-05-11,181.42,182.09,179.88,181.35,246551.0
2009-05-12,180.24,180.84,178.73,179.73,232891.0
2009-05-13,180.46,181.27,179.37,181.14,234838.0
2009-05-14,178.67,179.09,176.28,176.29,271650.0
2009-05-15,178.09,178.96,177.09,177.8,245465.0
2009-05-18,176.94,177.41,174.56,177.26,204287.0
2009-05-19,181.3,182.76,180.62,182.76,289073.0
2009-05-20,182.75,184.01,182.4,183.8,215734.0
2009-05-21,183.08,183.26,180.59,181.82,252523.0
2009-05-22,179.69,182.7,178.86,179.01,238799.0
2009-05-25,177.58,180.31,167.47,178.57,255089.0
2009-05-26,179.12,179.3,173.5,174.77,214759.0
2009-05-27,177.63,178.26,173.47,173.75,248672.0
2009-05-28,173.28,178.19,172.42,178.19,220891.0
2009-05-29,178.16,178.97,176.42,178.7,213601.0
2009-06-01,178.42,180.9,176.93,180.9,182614.0
2009-06-02,183.64,183.71,180.3,180.47,222076.0
2009-06-03,181.78,182.24,178.93,180.31,219133.0
2009-06-04,179.55,179.75,175.35,175.75,227298.0
2009-06-05,177.43,177.77,175.12,177.77,172609.0
2009-06-08,177.65,180.0,176.87,177.67,173509.0
2009-06-09,179.49,180.0,174.87,174.91,170864.0
2009-06-10,176.01,180.96,175.52,180.91,181354.0
2009-06-11,180.49,183.84,179.9,181.43,190960.0
2009-06-12,182.74,183.72,181.23,182.69,141982.0
2009-06-15,182.59,182.64,178.97,180.66,134467.0
2009-06-16,178.27,180.32,177.58,178.88,147171.0
2009-06-17,177.9,178.65,176.85,177.8,141945.0
2009-06-18,177.56,178.34,174.9,175.54,132014.0
2009-06-19,176.96,177.38,174.94,176.63,147082.0
2009-06-22,176.46,179.11,176.12,179.02,121995.0
2009-06-23,175.17,175.81,173.52,174.32,211932.0
2009-06-24,174.96,176.0,173.22,175.08,162243.0
2009-06-25,175.5,180.46,175.5,178.86,186593.0
2009-06-26,180.04,180.41,178.45,179.28,140635.0
2009-06-29,179.92,181.42,178.4,178.81,149342.0
2009-06-30,180.65,181.65,178.69,178.99,181937.0
2009-07-01,178.53,182.5,177.75,181.95,159181.0
2009-07-02,182.92,182.96,180.8,181.85,159334.0
2009-07-03,179.11,182.92,179.02,182.92,136485.0
2009-07-06,182.78,185.04,182.36,184.5,137520.0
2009-07-07,185.18,186.02,184.2,185.11,161968.0
2009-07-08,183.86,184.73,182.28,184.73,149701.0
2009-07-09,184.26,186.51,183.94,184.72,145835.0
2009-07-10,185.27,185.43,182.84,184.56,120079.0
2009-07-13,184.23,184.23,178.15,178.15,154066.0
2009-07-14,181.13,181.35,178.34,179.43,135047.0
2009-07-15,181.94,184.58,181.82,184.26,133920.0
2009-07-16,186.57,187.15,185.39,186.22,154597.0
2009-07-17,187.63,187.96,186.21,187.16,111950.0
2009-07-20,188.11,192.77,187.97,192.25,173558.0
2009-07-21,193.65,194.73,192.48,193.62,176760.0
2009-07-22,193.96,194.6,193.1,194.29,158630.0
2009-07-23,194.45,195.65,192.93,194.4,193043.0
2009-07-24,195.9,196.31,194.32,195.13,160189.0
2009-07-27,196.23,198.92,195.48,198.07,167845.0
2009-07-28,197.69,198.77,197.4,198.52,148570.0
2009-07-29,198.19,198.98,197.19,198.24,191757.0
2009-07-30,198.4,200.02,196.56,199.88,176741.0
2009-07-31,200.9,203.35,200.07,202.96,192197.0
2009-08-03,203.59,204.69,202.67,203.81,162080.0
2009-08-04,205.28,206.67,203.08,204.1,197536.0
2009-08-05,204.72,205.43,202.96,203.19,148187.0
2009-08-06,202.59,204.87,201.33,203.74,144681.0
2009-08-07,203.41,205.07,202.86,204.95,130638.0
2009-08-10,206.16,206.56,204.27,204.77,129401.0
2009-08-11,204.21,205.25,203.91,204.96,152795.0
2009-08-12,203.87,203.94,201.01,202.67,171277.0
2009-08-13,204.52,205.1,202.46,202.46,177412.0
2009-08-14,204.92,206.8,204.6,206.46,158202.0
2009-08-17,205.97,205.97,199.77,200.52,156614.0
2009-08-18,198.88,202.6,198.66,201.33,151269.0
2009-08-19,201.78,203.61,201.08,201.08,148646.0
2009-08-20,203.02,205.41,201.04,205.22,148159.0
2009-08-21,206.05,207.35,203.93,206.26,178234.0
2009-08-24,209.43,210.93,209.18,210.6,191356.0
2009-08-25,209.27,210.41,208.38,209.12,155146.0
2009-08-26,209.79,210.8,209.06,210.62,138920.0
2009-08-27,209.74,210.52,207.36,208.62,142902.0
2009-08-28,210.45,211.07,208.58,209.74,145630.0
2009-08-31,209.43,209.99,205.8,207.44,150585.0
2009-09-01,207.54,212.2,206.25,211.89,140169.0
2009-09-02,208.55,211.85,207.63,210.51,178605.0
2009-09-03,210.6,211.53,209.43,210.6,163120.0
2009-09-04,211.91,211.91,208.32,209.81,172807.0
2009-09-07,211.08,211.31,208.55,209.73,133405.0
2009-09-08,210.76,211.74,210.08,211.4,172925.0
2009-09-09,211.7,211.86,209.31,210.09,166563.0
2009-09-10,211.09,214.96,210.74,214.92,197009.0
2009-09-11,214.77,216.29,214.16,215.81,171642.0
2009-09-14,215.87,215.99,212.55,213.42,161636.0
2009-09-15,214.9,216.41,214.16,216.14,160075.0
2009-09-16,217.0,222.07,216.95,220.53,176916.0
2009-09-17,222.73,223.54,220.3,222.31,180573.0
2009-09-18,222.2,224.75,221.78,222.34,169080.0
2009-09-21,222.35,223.7,221.27,221.85,130150.0
2009-09-22,222.72,225.65,222.57,225.27,152396.0
2009-09-23,225.89,225.93,223.84,224.69,180611.0
2009-09-24,223.9,225.18,220.57,222.35,164224.0
2009-09-25,221.24,221.9,217.83,221.82,169029.0
2009-09-28,219.89,220.86,218.53,219.66,127315.0
2009-09-29,222.39,222.55,220.16,221.59,126108.0
2009-09-30,221.51,223.88,218.66,219.75,162376.0
2009-10-01,220.81,221.54,213.96,215.94,144971.0
2009-10-05,212.69,213.63,210.02,210.38,142528.0
2009-10-06,212.19,213.09,208.23,209.25,144004.0
